# JIS-X0213 aka Shift JIS character mapping table
0x00 0x0000
0xe093 0x71d7
0xe094 0x71b9
0xe095 0x71be
0xe096 0x71d2
0xe097 0x71c9
0xe098 0x71d4
0xe099 0x71ce
0xe09a 0x71e0
0xe09b 0x71ec
0xe09c 0x71e7
0xe09d 0x71f5
0xe09e 0x71fc
0xe09f 0x71f9
0xe0a0 0x71ff
0xe0a1 0x720d
0xe0a2 0x7210
0xe0a3 0x721b
0xe0a4 0x7228
0xe0a5 0x722d
0xe0a6 0x722c
0xe0a7 0x7230
0xe0a8 0x7232
0xe0a9 0x723b
0xe0aa 0x723c
0xe0ab 0x723f
0xe0ac 0x7240
0xe0ad 0x7246
0xe0ae 0x724b
0xe0af 0x7258
0xe0b0 0x7274
0xe0b1 0x727e
0xe0b2 0x7282
0xe0b3 0x7281
0xe0b4 0x7287
0xe0b5 0x7292
0xe0b6 0x7296
0xe0b7 0x72a2
0xe0b8 0x72a7
0xe0b9 0x72b9
0xe0ba 0x72b2
0xe0bb 0x72c3
0xe0bc 0x72c6
0xe0bd 0x72c4
0xe0be 0x72ce
0xe0bf 0x72d2
0xe0c0 0x72e2
0xe0c1 0x72e0
0xe0c2 0x72e1
0xe0c3 0x72f9
0xe0c4 0x72f7
0xe0c5 0x500f
0xe0c6 0x7317
0xe0c7 0x730a
0xe0c8 0x731c
0xe0c9 0x7316
0xe0ca 0x731d
0xe0cb 0x7334
0xe0cc 0x732f
0xe0cd 0x7329
0xe0ce 0x7325
0xe0cf 0x733e
0xe0d0 0x734e
0xe0d1 0x734f
0xe0d2 0x9ed8
0xe0d3 0x7357
0xe0d4 0x736a
0xe0d5 0x7368
0xe0d6 0x7370
0xe0d7 0x7378
0xe0d8 0x7375
0xe0d9 0x737b
0xe0da 0x737a
0xe0db 0x73c8
0xe0dc 0x73b3
0xe0dd 0x73ce
0xe0de 0x73bb
0xe0df 0x73c0
0xe0e0 0x73e5
0xe0e1 0x73ee
0xe0e2 0x73de
0xe0e3 0x74a2
0xe0e4 0x7405
0xe0e5 0x746f
0xe0e6 0x7425
0xe0e7 0x73f8
0xe0e8 0x7432
0xe0e9 0x743a
0xe0ea 0x7455
0xe0eb 0x743f
0xe0ec 0x745f
0xe0ed 0x7459
0xe0ee 0x7441
0xe0ef 0x745c
0xe0f0 0x7469
0xe0f1 0x7470
0xe0f2 0x7463
0xe0f3 0x746a
0xe0f4 0x7476
0xe0f5 0x747e
0xe0f6 0x748b
0xe0f7 0x749e
0xe0f8 0x74a7
0xe0f9 0x74ca
0xe0fa 0x74cf
0xe0fb 0x74d4
0xe0fc 0x73f1
0xe140 0x74e0
0xe141 0x74e3
0xe142 0x74e7
0xe143 0x74e9
0xe144 0x74ee
0xe145 0x74f2
0xe146 0x74f0
0xe147 0x74f1
0xe148 0x74f8
0xe149 0x74f7
0xe14a 0x7504
0xe14b 0x7503
0xe14c 0x7505
0xe14d 0x750c
0xe14e 0x750e
0xe14f 0x750d
0xe150 0x7515
0xe151 0x7513
0xe152 0x751e
0xe153 0x7526
0xe154 0x752c
0xe155 0x753c
0xe156 0x7544
0xe157 0x754d
0xe158 0x754a
0xe159 0x7549
0xe15a 0x755b
0xe15b 0x7546
0xe15c 0x755a
0xe15d 0x7569
0xe15e 0x7564
0xe15f 0x7567
0xe160 0x756b
0xe161 0x756d
0xe162 0x7578
0xe163 0x7576
0xe164 0x7586
0xe165 0x7587
0xe166 0x7574
0xe167 0x758a
0xe168 0x7589
0xe169 0x7582
0xe16a 0x7594
0xe16b 0x759a
0xe16c 0x759d
0xe16d 0x75a5
0xe16e 0x75a3
0xe16f 0x75c2
0xe170 0x75b3
0xe171 0x75c3
0xe172 0x75b5
0xe173 0x75bd
0xe174 0x75b8
0xe175 0x75bc
0xe176 0x75b1
0xe177 0x75cd
0xe178 0x75ca
0xe179 0x75d2
0xe17a 0x75d9
0xe17b 0x75e3
0xe17c 0x75de
0xe17d 0x75fe
0xe17e 0x75ff
0xe180 0x75fc
0xe181 0x7601
0xe182 0x75f0
0xe183 0x75fa
0xe184 0x75f2
0xe185 0x75f3
0xe186 0x760b
0xe187 0x760d
0xe188 0x7609
0xe189 0x761f
0xe18a 0x7627
0xe18b 0x7620
0xe18c 0x7621
0xe18d 0x7622
0xe18e 0x7624
0xe18f 0x7634
0xe190 0x7630
0xe191 0x763b
0xe192 0x7647
0xe193 0x7648
0xe194 0x7646
0xe195 0x765c
0xe196 0x7658
0xe197 0x7661
0xe198 0x7662
0xe199 0x7668
0xe19a 0x7669
0xe19b 0x766a
0xe19c 0x7667
0xe19d 0x766c
0xe19e 0x7670
0xe19f 0x7672
0xe1a0 0x7676
0xe1a1 0x7678
0xe1a2 0x767c
0xe1a3 0x7680
0xe1a4 0x7683
0xe1a5 0x7688
0xe1a6 0x768b
0xe1a7 0x768e
0xe1a8 0x7696
0xe1a9 0x7693
0xe1aa 0x7699
0xe1ab 0x769a
0xe1ac 0x76b0
0xe1ad 0x76b4
0xe1ae 0x76b8
0xe1af 0x76b9
0xe1b0 0x76ba
0xe1b1 0x76c2
0xe1b2 0x76cd
0xe1b3 0x76d6
0xe1b4 0x76d2
0xe1b5 0x76de
0xe1b6 0x76e1
0xe1b7 0x76e5
0xe1b8 0x76e7
0xe1b9 0x76ea
0xe1ba 0x862f
0xe1bb 0x76fb
0xe1bc 0x7708
0xe1bd 0x7707
0xe1be 0x7704
0xe1bf 0x7729
0xe1c0 0x7724
0xe1c1 0x771e
0xe1c2 0x7725
0xe1c3 0x7726
0xe1c4 0x771b
0xe1c5 0x7737
0xe1c6 0x7738
0xe1c7 0x7747
0xe1c8 0x775a
0xe1c9 0x7768
0xe1ca 0x776b
0xe1cb 0x775b
0xe1cc 0x7765
0xe1cd 0x777f
0xe1ce 0x777e
0xe1cf 0x7779
0xe1d0 0x778e
0xe1d1 0x778b
0xe1d2 0x7791
0xe1d3 0x77a0
0xe1d4 0x779e
0xe1d5 0x77b0
0xe1d6 0x77b6
0xe1d7 0x77b9
0xe1d8 0x77bf
0xe1d9 0x77bc
0xe1da 0x77bd
0xe1db 0x77bb
0xe1dc 0x77c7
0xe1dd 0x77cd
0xe1de 0x77d7
0xe1df 0x77da
0xe1e0 0x77dc
0xe1e1 0x77e3
0xe1e2 0x77ee
0xe1e3 0x77fc
0xe1e4 0x780c
0xe1e5 0x7812
0xe1e6 0x7926
0xe1e7 0x7820
0xe1e8 0x792a
0xe1e9 0x7845
0xe1ea 0x788e
0xe1eb 0x7874
0xe1ec 0x7886
0xe1ed 0x787c
0xe1ee 0x789a
0xe1ef 0x788c
0xe1f0 0x78a3
0xe1f1 0x78b5
0xe1f2 0x78aa
0xe1f3 0x78af
0xe1f4 0x78d1
0xe1f5 0x78c6
0xe1f6 0x78cb
0xe1f7 0x78d4
0xe1f8 0x78be
0xe1f9 0x78bc
0xe1fa 0x78c5
0xe1fb 0x78ca
0xe1fc 0x78ec
0xe240 0x78e7
0xe241 0x78da
0xe242 0x78fd
0xe243 0x78f4
0xe244 0x7907
0xe245 0x7912
0xe246 0x7911
0xe247 0x7919
0xe248 0x792c
0xe249 0x792b
0xe24a 0x7940
0xe24b 0x7960
0xe24c 0x7957
0xe24d 0x795f
0xe24e 0x795a
0xe24f 0x7955
0xe250 0x7953
0xe251 0x797a
0xe252 0x797f
0xe253 0x798a
0xe254 0x799d
0xe255 0x79a7
0xe256 0x9f4b
0xe257 0x79aa
0xe258 0x79ae
0xe259 0x79b3
0xe25a 0x79b9
0xe25b 0x79ba
0xe25c 0x79c9
0xe25d 0x79d5
0xe25e 0x79e7
0xe25f 0x79ec
0xe260 0x79e1
0xe261 0x79e3
0xe262 0x7a08
0xe263 0x7a0d
0xe264 0x7a18
0xe265 0x7a19
0xe266 0x7a20
0xe267 0x7a1f
0xe268 0x7980
0xe269 0x7a31
0xe26a 0x7a3b
0xe26b 0x7a3e
0xe26c 0x7a37
0xe26d 0x7a43
0xe26e 0x7a57
0xe26f 0x7a49
0xe270 0x7a61
0xe271 0x7a62
0xe272 0x7a69
0xe273 0x9f9d
0xe274 0x7a70
0xe275 0x7a79
0xe276 0x7a7d
0xe277 0x7a88
0xe278 0x7a97
0xe279 0x7a95
0xe27a 0x7a98
0xe27b 0x7a96
0xe27c 0x7aa9
0xe27d 0x7ac8
0xe27e 0x7ab0
0xe280 0x7ab6
0xe281 0x7ac5
0xe282 0x7ac4
0xe283 0x7abf
0xe284 0x9083
0xe285 0x7ac7
0xe286 0x7aca
0xe287 0x7acd
0xe288 0x7acf
0xe289 0x7ad5
0xe28a 0x7ad3
0xe28b 0x7ad9
0xe28c 0x7ada
0xe28d 0x7add
0xe28e 0x7ae1
0xe28f 0x7ae2
0xe290 0x7ae6
0xe291 0x7aed
0xe292 0x7af0
0xe293 0x7b02
0xe294 0x7b0f
0xe295 0x7b0a
0xe296 0x7b06
0xe297 0x7b33
0xe298 0x7b18
0xe299 0x7b19
0xe29a 0x7b1e
0xe29b 0x7b35
0xe29c 0x7b28
0xe29d 0x7b36
0xe29e 0x7b50
0xe29f 0x7b7a
0xe2a0 0x7b04
0xe2a1 0x7b4d
0xe2a2 0x7b0b
0xe2a3 0x7b4c
0xe2a4 0x7b45
0xe2a5 0x7b75
0xe2a6 0x7b65
0xe2a7 0x7b74
0xe2a8 0x7b67
0xe2a9 0x7b70
0xe2aa 0x7b71
0xe2ab 0x7b6c
0xe2ac 0x7b6e
0xe2ad 0x7b9d
0xe2ae 0x7b98
0xe2af 0x7b9f
0xe2b0 0x7b8d
0xe2b1 0x7b9c
0xe2b2 0x7b9a
0xe2b3 0x7b8b
0xe2b4 0x7b92
0xe2b5 0x7b8f
0xe2b6 0x7b5d
0xe2b7 0x7b99
0xe2b8 0x7bcb
0xe2b9 0x7bc1
0xe2ba 0x7bcc
0xe2bb 0x7bcf
0xe2bc 0x7bb4
0xe2bd 0x7bc6
0xe2be 0x7bdd
0xe2bf 0x7be9
0xe2c0 0x7c11
0xe2c1 0x7c14
0xe2c2 0x7be6
0xe2c3 0x7be5
0xe2c4 0x7c60
0xe2c5 0x7c00
0xe2c6 0x7c07
0xe2c7 0x7c13
0xe2c8 0x7bf3
0xe2c9 0x7bf7
0xe2ca 0x7c17
0xe2cb 0x7c0d
0xe2cc 0x7bf6
0xe2cd 0x7c23
0xe2ce 0x7c27
0xe2cf 0x7c2a
0xe2d0 0x7c1f
0xe2d1 0x7c37
0xe2d2 0x7c2b
0xe2d3 0x7c3d
0xe2d4 0x7c4c
0xe2d5 0x7c43
0xe2d6 0x7c54
0xe2d7 0x7c4f
0xe2d8 0x7c40
0xe2d9 0x7c50
0xe2da 0x7c58
0xe2db 0x7c5f
0xe2dc 0x7c64
0xe2dd 0x7c56
0xe2de 0x7c65
0xe2df 0x7c6c
0xe2e0 0x7c75
0xe2e1 0x7c83
0xe2e2 0x7c90
0xe2e3 0x7ca4
0xe2e4 0x7cad
0xe2e5 0x7ca2
0xe2e6 0x7cab
0xe2e7 0x7ca1
0xe2e8 0x7ca8
0xe2e9 0x7cb3
0xe2ea 0x7cb2
0xe2eb 0x7cb1
0xe2ec 0x7cae
0xe2ed 0x7cb9
0xe2ee 0x7cbd
0xe2ef 0x7cc0
0xe2f0 0x7cc5
0xe2f1 0x7cc2
0xe2f2 0x7cd8
0xe2f3 0x7cd2
0xe2f4 0x7cdc
0xe2f5 0x7ce2
0xe2f6 0x9b3b
0xe2f7 0x7cef
0xe2f8 0x7cf2
0xe2f9 0x7cf4
0xe2fa 0x7cf6
0xe2fb 0x7cfa
0xe2fc 0x7d06
0xe340 0x7d02
0xe341 0x7d1c
0xe342 0x7d15
0xe343 0x7d0a
0xe344 0x7d45
0xe345 0x7d4b
0xe346 0x7d2e
0xe347 0x7d32
0xe348 0x7d3f
0xe349 0x7d35
0xe34a 0x7d46
0xe34b 0x7d73
0xe34c 0x7d56
0xe34d 0x7d4e
0xe34e 0x7d72
0xe34f 0x7d68
0xe350 0x7d6e
0xe351 0x7d4f
0xe352 0x7d63
0xe353 0x7d93
0xe354 0x7d89
0xe355 0x7d5b
0xe356 0x7d8f
0xe357 0x7d7d
0xe358 0x7d9b
0xe359 0x7dba
0xe35a 0x7dae
0xe35b 0x7da3
0xe35c 0x7db5
0xe35d 0x7dc7
0xe35e 0x7dbd
0xe35f 0x7dab
0xe360 0x7e3d
0xe361 0x7da2
0xe362 0x7daf
0xe363 0x7ddc
0xe364 0x7db8
0xe365 0x7d9f
0xe366 0x7db0
0xe367 0x7dd8
0xe368 0x7ddd
0xe369 0x7de4
0xe36a 0x7dde
0xe36b 0x7dfb
0xe36c 0x7df2
0xe36d 0x7de1
0xe36e 0x7e05
0xe36f 0x7e0a
0xe370 0x7e23
0xe371 0x7e21
0xe372 0x7e12
0xe373 0x7e31
0xe374 0x7e1f
0xe375 0x7e09
0xe376 0x7e0b
0xe377 0x7e22
0xe378 0x7e46
0xe379 0x7e66
0xe37a 0x7e3b
0xe37b 0x7e35
0xe37c 0x7e39
0xe37d 0x7e43
0xe37e 0x7e37
0xe380 0x7e32
0xe381 0x7e3a
0xe382 0x7e67
0xe383 0x7e5d
0xe384 0x7e56
0xe385 0x7e5e
0xe386 0x7e59
0xe387 0x7e5a
0xe388 0x7e79
0xe389 0x7e6a
0xe38a 0x7e69
0xe38b 0x7e7c
0xe38c 0x7e7b
0xe38d 0x7e83
0xe38e 0x7dd5
0xe38f 0x7e7d
0xe390 0x8fae
0xe391 0x7e7f
0xe392 0x7e88
0xe393 0x7e89
0xe394 0x7e8c
0xe395 0x7e92
0xe396 0x7e90
0xe397 0x7e93
0xe398 0x7e94
0xe399 0x7e96
0xe39a 0x7e8e
0xe39b 0x7e9b
0xe39c 0x7e9c
0xe39d 0x7f38
0xe39e 0x7f3a
0xe39f 0x7f45
0xe3a0 0x7f4c
0xe3a1 0x7f4d
0xe3a2 0x7f4e
0xe3a3 0x7f50
0xe3a4 0x7f51
0xe3a5 0x7f55
0xe3a6 0x7f54
0xe3a7 0x7f58
0xe3a8 0x7f5f
0xe3a9 0x7f60
0xe3aa 0x7f68
0xe3ab 0x7f69
0xe3ac 0x7f67
0xe3ad 0x7f78
0xe3ae 0x7f82
0xe3af 0x7f86
0xe3b0 0x7f83
0xe3b1 0x7f88
0xe3b2 0x7f87
0xe3b3 0x7f8c
0xe3b4 0x7f94
0xe3b5 0x7f9e
0xe3b6 0x7f9d
0xe3b7 0x7f9a
0xe3b8 0x7fa3
0xe3b9 0x7faf
0xe3ba 0x7fb2
0xe3bb 0x7fb9
0xe3bc 0x7fae
0xe3bd 0x7fb6
0xe3be 0x7fb8
0xe3bf 0x8b71
0xe3c0 0x7fc5
0xe3c1 0x7fc6
0xe3c2 0x7fca
0xe3c3 0x7fd5
0xe3c4 0x7fd4
0xe3c5 0x7fe1
0xe3c6 0x7fe6
0xe3c7 0x7fe9
0xe3c8 0x7ff3
0xe3c9 0x7ff9
0xe3ca 0x98dc
0xe3cb 0x8006
0xe3cc 0x8004
0xe3cd 0x800b
0xe3ce 0x8012
0xe3cf 0x8018
0xe3d0 0x8019
0xe3d1 0x801c
0xe3d2 0x8021
0xe3d3 0x8028
0xe3d4 0x803f
0xe3d5 0x803b
0xe3d6 0x804a
0xe3d7 0x8046
0xe3d8 0x8052
0xe3d9 0x8058
0xe3da 0x805a
0xe3db 0x805f
0xe3dc 0x8062
0xe3dd 0x8068
0xe3de 0x8073
0xe3df 0x8072
0xe3e0 0x8070
0xe3e1 0x8076
0xe3e2 0x8079
0xe3e3 0x807d
0xe3e4 0x807f
0xe3e5 0x8084
0xe3e6 0x8086
0xe3e7 0x8085
0xe3e8 0x809b
0xe3e9 0x8093
0xe3ea 0x809a
0xe3eb 0x80ad
0xe3ec 0x5190
0xe3ed 0x80ac
0xe3ee 0x80db
0xe3ef 0x80e5
0xe3f0 0x80d9
0xe3f1 0x80dd
0xe3f2 0x80c4
0xe3f3 0x80da
0xe3f4 0x80d6
0xe3f5 0x8109
0xe3f6 0x80ef
0xe3f7 0x80f1
0xe3f8 0x811b
0xe3f9 0x8129
0xe3fa 0x8123
0xe3fb 0x812f
0xe3fc 0x814b
0xe440 0x968b
0xe441 0x8146
0xe442 0x813e
0xe443 0x8153
0xe444 0x8151
0xe445 0x80fc
0xe446 0x8171
0xe447 0x816e
0xe448 0x8165
0xe449 0x8166
0xe44a 0x8174
0xe44b 0x8183
0xe44c 0x8188
0xe44d 0x818a
0xe44e 0x8180
0xe44f 0x8182
0xe450 0x81a0
0xe451 0x8195
0xe452 0x81a4
0xe453 0x81a3
0xe454 0x815f
0xe455 0x8193
0xe456 0x81a9
0xe457 0x81b0
0xe458 0x81b5
0xe459 0x81be
0xe45a 0x81b8
0xe45b 0x81bd
0xe45c 0x81c0
0xe45d 0x81c2
0xe45e 0x81ba
0xe45f 0x81c9
0xe460 0x81cd
0xe461 0x81d1
0xe462 0x81d9
0xe463 0x81d8
0xe464 0x81c8
0xe465 0x81da
0xe466 0x81df
0xe467 0x81e0
0xe468 0x81e7
0xe469 0x81fa
0xe46a 0x81fb
0xe46b 0x81fe
0xe46c 0x8201
0xe46d 0x8202
0xe46e 0x8205
0xe46f 0x8207
0xe470 0x820a
0xe471 0x820d
0xe472 0x8210
0xe473 0x8216
0xe474 0x8229
0xe475 0x822b
0xe476 0x8238
0xe477 0x8233
0xe478 0x8240
0xe479 0x8259
0xe47a 0x8258
0xe47b 0x825d
0xe47c 0x825a
0xe47d 0x825f
0xe47e 0x8264
0xe480 0x8262
0xe481 0x8268
0xe482 0x826a
0xe483 0x826b
0xe484 0x822e
0xe485 0x8271
0xe486 0x8277
0xe487 0x8278
0xe488 0x827e
0xe489 0x828d
0xe48a 0x8292
0xe48b 0x82ab
0xe48c 0x829f
0xe48d 0x82bb
0xe48e 0x82ac
0xe48f 0x82e1
0xe490 0x82e3
0xe491 0x82df
0xe492 0x82d2
0xe493 0x82f4
0xe494 0x82f3
0xe495 0x82fa
0xe496 0x8393
0xe497 0x8303
0xe498 0x82fb
0xe499 0x82f9
0xe49a 0x82de
0xe49b 0x8306
0xe49c 0x82dc
0xe49d 0x8309
0xe49e 0x82d9
0xe49f 0x8335
0xe4a0 0x8334
0xe4a1 0x8316
0xe4a2 0x8332
0xe4a3 0x8331
0xe4a4 0x8340
0xe4a5 0x8339
0xe4a6 0x8350
0xe4a7 0x8345
0xe4a8 0x832f
0xe4a9 0x832b
0xe4aa 0x8317
0xe4ab 0x8318
0xe4ac 0x8385
0xe4ad 0x839a
0xe4ae 0x83aa
0xe4af 0x839f
0xe4b0 0x83a2
0xe4b1 0x8396
0xe4b2 0x8323
0xe4b3 0x838e
0xe4b4 0x8387
0xe4b5 0x838a
0xe4b6 0x837c
0xe4b7 0x83b5
0xe4b8 0x8373
0xe4b9 0x8375
0xe4ba 0x83a0
0xe4bb 0x8389
0xe4bc 0x83a8
0xe4bd 0x83f4
0xe4be 0x8413
0xe4bf 0x83eb
0xe4c0 0x83ce
0xe4c1 0x83fd
0xe4c2 0x8403
0xe4c3 0x83d8
0xe4c4 0x840b
0xe4c5 0x83c1
0xe4c6 0x83f7
0xe4c7 0x8407
0xe4c8 0x83e0
0xe4c9 0x83f2
0xe4ca 0x840d
0xe4cb 0x8422
0xe4cc 0x8420
0xe4cd 0x83bd
0xe4ce 0x8438
0xe4cf 0x8506
0xe4d0 0x83fb
0xe4d1 0x846d
0xe4d2 0x842a
0xe4d3 0x843c
0xe4d4 0x855a
0xe4d5 0x8484
0xe4d6 0x8477
0xe4d7 0x846b
0xe4d8 0x84ad
0xe4d9 0x846e
0xe4da 0x8482
0xe4db 0x8469
0xe4dc 0x8446
0xe4dd 0x842c
0xe4de 0x846f
0xe4df 0x8479
0xe4e0 0x8435
0xe4e1 0x84ca
0xe4e2 0x8462
0xe4e3 0x84b9
0xe4e4 0x84bf
0xe4e5 0x849f
0xe4e6 0x84d9
0xe4e7 0x84cd
0xe4e8 0x84bb
0xe4e9 0x84da
0xe4ea 0x84d0
0xe4eb 0x84c1
0xe4ec 0x84c6
0xe4ed 0x84d6
0xe4ee 0x84a1
0xe4ef 0x8521
0xe4f0 0x84ff
0xe4f1 0x84f4
0xe4f2 0x8517
0xe4f3 0x8518
0xe4f4 0x852c
0xe4f5 0x851f
0xe4f6 0x8515
0xe4f7 0x8514
0xe4f8 0x84fc
0xe4f9 0x8540
0xe4fa 0x8563
0xe4fb 0x8558
0xe4fc 0x8548
0xe540 0x8541
0xe541 0x8602
0xe542 0x854b
0xe543 0x8555
0xe544 0x8580
0xe545 0x85a4
0xe546 0x8588
0xe547 0x8591
0xe548 0x858a
0xe549 0x85a8
0xe54a 0x856d
0xe54b 0x8594
0xe54c 0x859b
0xe54d 0x85ea
0xe54e 0x8587
0xe54f 0x859c
0xe550 0x8577
0xe551 0x857e
0xe552 0x8590
0xe553 0x85c9
0xe554 0x85ba
0xe555 0x85cf
0xe556 0x85b9
0xe557 0x85d0
0xe558 0x85d5
0xe559 0x85dd
0xe55a 0x85e5
0xe55b 0x85dc
0xe55c 0x85f9
0xe55d 0x860a
0xe55e 0x8613
0xe55f 0x860b
0xe560 0x85fe
0xe561 0x85fa
0xe562 0x8606
0xe563 0x8622
0xe564 0x861a
0xe565 0x8630
0xe566 0x863f
0xe567 0x864d
0xe568 0x4e55
0xe569 0x8654
0xe56a 0x865f
0xe56b 0x8667
0xe56c 0x8671
0xe56d 0x8693
0xe56e 0x86a3
0xe56f 0x86a9
0xe570 0x86aa
0xe571 0x868b
0xe572 0x868c
0xe573 0x86b6
0xe574 0x86af
0xe575 0x86c4
0xe576 0x86c6
0xe577 0x86b0
0xe578 0x86c9
0xe579 0x8823
0xe57a 0x86ab
0xe57b 0x86d4
0xe57c 0x86de
0xe57d 0x86e9
0xe57e 0x86ec
0xe580 0x86df
0xe581 0x86db
0xe582 0x86ef
0xe583 0x8712
0xe584 0x8706
0xe585 0x8708
0xe586 0x8700
0xe587 0x8703
0xe588 0x86fb
0xe589 0x8711
0xe58a 0x8709
0xe58b 0x870d
0xe58c 0x86f9
0xe58d 0x870a
0xe58e 0x8734
0xe58f 0x873f
0xe590 0x8737
0xe591 0x873b
0xe592 0x8725
0xe593 0x8729
0xe594 0x871a
0xe595 0x8760
0xe596 0x875f
0xe597 0x8778
0xe598 0x874c
0xe599 0x874e
0xe59a 0x8774
0xe59b 0x8757
0xe59c 0x8768
0xe59d 0x876e
0xe59e 0x8759
0xe59f 0x8753
0xe5a0 0x8763
0xe5a1 0x876a
0xe5a2 0x8805
0xe5a3 0x87a2
0xe5a4 0x879f
0xe5a5 0x8782
0xe5a6 0x87af
0xe5a7 0x87cb
0xe5a8 0x87bd
0xe5a9 0x87c0
0xe5aa 0x87d0
0xe5ab 0x96d6
0xe5ac 0x87ab
0xe5ad 0x87c4
0xe5ae 0x87b3
0xe5af 0x87c7
0xe5b0 0x87c6
0xe5b1 0x87bb
0xe5b2 0x87ef
0xe5b3 0x87f2
0xe5b4 0x87e0
0xe5b5 0x880f
0xe5b6 0x880d
0xe5b7 0x87fe
0xe5b8 0x87f6
0xe5b9 0x87f7
0xe5ba 0x880e
0xe5bb 0x87d2
0xe5bc 0x8811
0xe5bd 0x8816
0xe5be 0x8815
0xe5bf 0x8822
0xe5c0 0x8821
0xe5c1 0x8831
0xe5c2 0x8836
0xe5c3 0x8839
0xe5c4 0x8827
0xe5c5 0x883b
0xe5c6 0x8844
0xe5c7 0x8842
0xe5c8 0x8852
0xe5c9 0x8859
0xe5ca 0x885e
0xe5cb 0x8862
0xe5cc 0x886b
0xe5cd 0x8881
0xe5ce 0x887e
0xe5cf 0x889e
0xe5d0 0x8875
0xe5d1 0x887d
0xe5d2 0x88b5
0xe5d3 0x8872
0xe5d4 0x8882
0xe5d5 0x8897
0xe5d6 0x8892
0xe5d7 0x88ae
0xe5d8 0x8899
0xe5d9 0x88a2
0xe5da 0x888d
0xe5db 0x88a4
0xe5dc 0x88b0
0xe5dd 0x88bf
0xe5de 0x88b1
0xe5df 0x88c3
0xe5e0 0x88c4
0xe5e1 0x88d4
0xe5e2 0x88d8
0xe5e3 0x88d9
0xe5e4 0x88dd
0xe5e5 0x88f9
0xe5e6 0x8902
0xe5e7 0x88fc
0xe5e8 0x88f4
0xe5e9 0x88e8
0xe5ea 0x88f2
0xe5eb 0x8904
0xe5ec 0x890c
0xe5ed 0x890a
0xe5ee 0x8913
0xe5ef 0x8943
0xe5f0 0x891e
0xe5f1 0x8925
0xe5f2 0x892a
0xe5f3 0x892b
0xe5f4 0x8941
0xe5f5 0x8944
0xe5f6 0x893b
0xe5f7 0x8936
0xe5f8 0x8938
0xe5f9 0x894c
0xe5fa 0x891d
0xe5fb 0x8960
0xe5fc 0x895e
0xe640 0x8966
0xe641 0x8964
0xe642 0x896d
0xe643 0x896a
0xe644 0x896f
0xe645 0x8974
0xe646 0x8977
0xe647 0x897e
0xe648 0x8983
0xe649 0x8988
0xe64a 0x898a
0xe64b 0x8993
0xe64c 0x8998
0xe64d 0x89a1
0xe64e 0x89a9
0xe64f 0x89a6
0xe650 0x89ac
0xe651 0x89af
0xe652 0x89b2
0xe653 0x89ba
0xe654 0x89bd
0xe655 0x89bf
0xe656 0x89c0
0xe657 0x89da
0xe658 0x89dc
0xe659 0x89dd
0xe65a 0x89e7
0xe65b 0x89f4
0xe65c 0x89f8
0xe65d 0x8a03
0xe65e 0x8a16
0xe65f 0x8a10
0xe660 0x8a0c
0xe661 0x8a1b
0xe662 0x8a1d
0xe663 0x8a25
0xe664 0x8a36
0xe665 0x8a41
0xe666 0x8a5b
0xe667 0x8a52
0xe668 0x8a46
0xe669 0x8a48
0xe66a 0x8a7c
0xe66b 0x8a6d
0xe66c 0x8a6c
0xe66d 0x8a62
0xe66e 0x8a85
0xe66f 0x8a82
0xe670 0x8a84
0xe671 0x8aa8
0xe672 0x8aa1
0xe673 0x8a91
0xe674 0x8aa5
0xe675 0x8aa6
0xe676 0x8a9a
0xe677 0x8aa3
0xe678 0x8ac4
0xe679 0x8acd
0xe67a 0x8ac2
0xe67b 0x8ada
0xe67c 0x8aeb
0xe67d 0x8af3
0xe67e 0x8ae7
0xe680 0x8ae4
0xe681 0x8af1
0xe682 0x8b14
0xe683 0x8ae0
0xe684 0x8ae2
0xe685 0x8af7
0xe686 0x8ade
0xe687 0x8adb
0xe688 0x8b0c
0xe689 0x8b07
0xe68a 0x8b1a
0xe68b 0x8ae1
0xe68c 0x8b16
0xe68d 0x8b10
0xe68e 0x8b17
0xe68f 0x8b20
0xe690 0x8b33
0xe691 0x97ab
0xe692 0x8b26
0xe693 0x8b2b
0xe694 0x8b3e
0xe695 0x8b28
0xe696 0x8b41
0xe697 0x8b4c
0xe698 0x8b4f
0xe699 0x8b4e
0xe69a 0x8b49
0xe69b 0x8b56
0xe69c 0x8b5b
0xe69d 0x8b5a
0xe69e 0x8b6b
0xe69f 0x8b5f
0xe6a0 0x8b6c
0xe6a1 0x8b6f
0xe6a2 0x8b74
0xe6a3 0x8b7d
0xe6a4 0x8b80
0xe6a5 0x8b8c
0xe6a6 0x8b8e
0xe6a7 0x8b92
0xe6a8 0x8b93
0xe6a9 0x8b96
0xe6aa 0x8b99
0xe6ab 0x8b9a
0xe6ac 0x8c3a
0xe6ad 0x8c41
0xe6ae 0x8c3f
0xe6af 0x8c48
0xe6b0 0x8c4c
0xe6b1 0x8c4e
0xe6b2 0x8c50
0xe6b3 0x8c55
0xe6b4 0x8c62
0xe6b5 0x8c6c
0xe6b6 0x8c78
0xe6b7 0x8c7a
0xe6b8 0x8c82
0xe6b9 0x8c89
0xe6ba 0x8c85
0xe6bb 0x8c8a
0xe6bc 0x8c8d
0xe6bd 0x8c8e
0xe6be 0x8c94
0xe6bf 0x8c7c
0xe6c0 0x8c98
